Invoice_ID,City,Course_Type,Price,Discount,Final_Total,Enrollment_Date,Rating,Course_Details
INV-12639,Medina,Recorded Subscription,619,0,619,"2023, March 15",4.4,Python Basics | Advanced
INV-12640,Dammam,Recorded Subscription,505,252,253,"2023, March 15",4.3,Data Analysis | Advanced
INV-12641,Tabuk,Recorded Subscription,294,0,294,2024-02-05,4.7,Data Analysis | Beginner
INV-12642,Jeddah,Recorded Subscription,202,40,162,08-12-2023,3.9,Laravel & PHP | Beginner
INV-12643,Dammam,Recorded Subscription,308,154,154,2023-12-17,4.0,Laravel & PHP | Beginner
INV-12644,Riyadh,Live Bootcamp,2665,0,2665,19-09-2023,4.7,Data Analysis | Advanced
INV-12645,Dammam,Live Bootcamp,2298,0,2298,"2023, March 15",4.6,Data Analysis | Intermediate
INV-12646,Riyadh,Live Bootcamp,2303,230,2073,05-04-2023,4.7,React & Next.js | Intermediate
INV-12647,Dammam,Live Bootcamp,1536,0,1536,"2023, March 15",4.9,Data Analysis | Beginner
INV-12648,Dammam,Live Bootcamp,2096,0,2096,2023-09-01,4.7,Data Analysis | Intermediate
INV-12649,Riyadh,Recorded Subscription,334,0,334,2023-06-12,4.2,Python Basics | Beginner
INV-12650,Riyadh,Recorded Subscription,485,0,485,2023-08-26,4.1,Flutter Development | Intermediate
INV-12651,Dammam,Recorded Subscription,389,0,389,"2023, March 15",3.8,React & Next.js | Intermediate
INV-12652,Jeddah,Recorded Subscription,256,51,205,"2023, March 15",3.8,Laravel & PHP | Beginner
INV-12653,Jeddah,Live Bootcamp,1684,168,1516,17-07-2023,4.6,Laravel & PHP | Beginner
INV-12654,Khobar,Recorded Subscription,485,97,388,2023-10-12,4.0,Data Analysis | Intermediate
INV-12655,Tabuk,Recorded Subscription,299,0,299,30-01-2023,4.0,Data Analysis | Beginner
INV-12656,Dammam,Recorded Subscription,626,125,501,"2023, March 15",4.5,React & Next.js | Advanced
INV-12657,Mecca,Recorded Subscription,262,131,131,07-03-2023,4.3,React & Next.js | Beginner
INV-12658,Jeddah,Recorded Subscription,628,314,314,"2023, March 15",4.0,Laravel & PHP | Advanced
INV-12659,Medina,Recorded Subscription,562,0,562,2023-01-28,3.9,Python Basics | Advanced
INV-12660,Medina,Recorded Subscription,336,67,269,2023-09-12,4.2,UI/UX Design | Beginner
INV-12661,Jeddah,Live Bootcamp,2016,0,2016,2024-02-13,4.5,Python Basics | Intermediate
INV-12662,Riyadh,Recorded Subscription,344,172,172,12-09-2023,4.5,UI/UX Design | Beginner
INV-12663,Medina,Recorded Subscription,273,0,273,2023-02-01,4.1,Python Basics | Beginner
INV-12664,Mecca,Recorded Subscription,303,0,303,"2023, March 15",4.2,Laravel & PHP | Beginner
INV-12665,Khobar,Recorded Subscription,368,73,295,22-11-2023,4.2,Python Basics | Intermediate
INV-12666,Dammam,Recorded Subscription,344,172,172,"2023, March 15",4.6,React & Next.js | Beginner
INV-12667,Jeddah,Recorded Subscription,225,45,180,2023-07-15,4.0,Python Basics | Beginner
INV-12668,Jeddah,Live Bootcamp,1697,0,1697,2023-07-13,4.8,React & Next.js | Beginner
INV-12669,Mecca,Recorded Subscription,237,47,190,2024-02-11,4.5,React & Next.js | Beginner
INV-12670,Khobar,Recorded Subscription,455,91,364,"2023, March 15",4.1,Data Analysis | Intermediate
INV-12671,Jeddah,Live Bootcamp,1593,0,1593,"2023, March 15",4.6,UI/UX Design | Beginner
INV-12672,Tabuk,Recorded Subscription,206,103,103,14-03-2023,4.5,Flutter Development | Beginner
INV-12673,Jeddah,Live Bootcamp,1516,0,1516,"2023, March 15",5.0,Flutter Development | Beginner
INV-12674,Riyadh,Recorded Subscription,213,106,107,"2023, March 15",4.4,UI/UX Design | Beginner
INV-12675,Dammam,Live Bootcamp,1653,0,1653,11-07-2023,4.9,Laravel & PHP | Beginner
INV-12676,Riyadh,Live Bootcamp,2075,0,2075,24-02-2024,4.8,Python Basics | Intermediate
INV-12677,Khobar,Recorded Subscription,294,147,147,"2023, March 15",4.3,Laravel & PHP | Beginner
INV-12678,Jeddah,Live Bootcamp,2414,0,2414,29-11-2023,4.8,Data Analysis | Intermediate
INV-12679,Tabuk,Recorded Subscription,409,204,205,2023-07-07,4.2,Laravel & PHP | Intermediate
INV-12680,Dammam,Recorded Subscription,541,108,433,2023-04-21,4.7,Laravel & PHP | Advanced
INV-12681,Khobar,Recorded Subscription,622,0,622,"2023, March 15",4.1,Laravel & PHP | Advanced
INV-12682,Riyadh,Recorded Subscription,415,0,415,"2023, March 15",4.2,Python Basics | Intermediate
INV-12683,Khobar,Recorded Subscription,376,75,301,2023-12-25,3.9,Laravel & PHP | Intermediate
INV-12684,Jeddah,Recorded Subscription,565,113,452,19-11-2023,4.6,Laravel & PHP | Advanced
INV-12685,Dammam,Recorded Subscription,541,270,271,02-01-2024,3.9,Flutter Development | Advanced
INV-12686,Riyadh,Recorded Subscription,620,0,620,2023-11-20,4.2,Laravel & PHP | Advanced
INV-12687,Tabuk,Recorded Subscription,202,101,101,06-09-2023,4.3,UI/UX Design | Beginner
INV-12688,Dammam,Recorded Subscription,459,91,368,"2023, March 15",4.4,UI/UX Design | Intermediate
INV-12689,Medina,Recorded Subscription,327,163,164,01-05-2023,4.7,React & Next.js | Beginner
INV-12690,Khobar,Recorded Subscription,200,40,160,2023-09-21,3.9,Flutter Development | Beginner
INV-12691,Tabuk,Recorded Subscription,217,0,217,"2023, March 15",4.0,Data Analysis | Beginner
INV-12692,Jeddah,Live Bootcamp,1738,0,1738,26-10-2023,4.8,UI/UX Design | Beginner
INV-12693,Mecca,Recorded Subscription,555,111,444,2024-03-16,4.6,React & Next.js | Advanced
INV-12694,Riyadh,Live Bootcamp,2063,0,2063,"2023, March 15",4.8,Data Analysis | Intermediate
INV-12695,Mecca,Recorded Subscription,413,82,331,2023-10-01,4.8,Data Analysis | Intermediate
INV-12696,Tabuk,Recorded Subscription,263,131,132,"2023, March 15",4.7,Python Basics | Beginner
INV-12697,Khobar,Recorded Subscription,581,0,581,"2023, March 15",4.4,Flutter Development | Advanced
INV-12698,Riyadh,Live Bootcamp,2106,0,2106,2023-12-27,4.7,Laravel & PHP | Intermediate
INV-12699,Jeddah,Live Bootcamp,2270,0,2270,2023-04-18,4.7,Python Basics | Intermediate
INV-12700,Jeddah,Recorded Subscription,533,106,427,23-11-2023,3.9,Data Analysis | Advanced
INV-12701,Jeddah,Live Bootcamp,2217,0,2217,02-03-2023,4.9,Python Basics | Intermediate
INV-12702,Dammam,Live Bootcamp,1669,0,1669,2023-12-15,4.6,Python Basics | Beginner
INV-12703,Dammam,Recorded Subscription,291,58,233,10-06-2023,4.0,Laravel & PHP | Beginner
INV-12704,Riyadh,Recorded Subscription,230,0,230,"2023, March 15",4.6,Data Analysis | Beginner
INV-12705,Tabuk,Recorded Subscription,254,50,204,"2023, March 15",4.2,Python Basics | Beginner
INV-12706,Riyadh,Live Bootcamp,1631,0,1631,19-12-2023,4.6,Data Analysis | Beginner
INV-12707,Tabuk,Recorded Subscription,535,107,428,"2023, March 15",3.9,Python Basics | Advanced
INV-12708,Khobar,Recorded Subscription,217,0,217,25-07-2023,3.8,UI/UX Design | Beginner
INV-12709,Jeddah,Recorded Subscription,200,40,160,2023-06-19,4.2,React & Next.js | Beginner
INV-12710,Medina,Recorded Subscription,419,209,210,2023-11-27,4.3,Flutter Development | Intermediate
INV-12711,Mecca,Recorded Subscription,259,51,208,"2023, March 15",3.9,React & Next.js | Beginner
INV-12712,Medina,Recorded Subscription,432,0,432,"2023, March 15",4.2,Laravel & PHP | Intermediate
INV-12713,Medina,Recorded Subscription,257,51,206,2023-05-09,4.3,Laravel & PHP | Beginner
INV-12714,Riyadh,Live Bootcamp,2325,0,2325,"2023, March 15",4.8,UI/UX Design | Intermediate
INV-12715,Dammam,Recorded Subscription,231,0,231,"2023, March 15",3.9,UI/UX Design | Beginner
INV-12716,Mecca,Recorded Subscription,617,308,309,2023-01-22,4.5,Laravel & PHP | Advanced
INV-12717,Riyadh,Live Bootcamp,2138,213,1925,"2023, March 15",5.0,React & Next.js | Intermediate
INV-12718,Jeddah,Recorded Subscription,222,44,178,26-06-2023,4.3,Python Basics | Beginner
INV-12719,Mecca,Recorded Subscription,258,0,258,09-04-2023,4.6,React & Next.js | Beginner
INV-12720,Dammam,Recorded Subscription,220,44,176,24-09-2023,4.6,UI/UX Design | Beginner
INV-12721,Dammam,Recorded Subscription,427,0,427,2023-09-19,4.8,Laravel & PHP | Intermediate
INV-12722,Tabuk,Recorded Subscription,228,0,228,2023-03-30,4.4,Data Analysis | Beginner
INV-12723,Dammam,Recorded Subscription,580,116,464,2023-07-06,3.8,Data Analysis | Advanced
INV-12724,Tabuk,Recorded Subscription,415,207,208,11-03-2023,,Flutter Development | Intermediate
INV-12725,Khobar,Recorded Subscription,607,0,607,"2023, March 15",4.4,Laravel & PHP | Advanced
INV-12726,Riyadh,Live Bootcamp,1655,0,1655,2023-08-15,4.8,Flutter Development | Beginner
INV-12727,Medina,Recorded Subscription,526,263,263,"2023, March 15",4.8,Data Analysis | Advanced
INV-12728,Medina,Recorded Subscription,208,41,167,2023-04-12,4.8,UI/UX Design | Beginner
INV-12729,Riyadh,Live Bootcamp,1549,0,1549,"2023, March 15",4.7,Laravel & PHP | Beginner
INV-12730,Riyadh,Live Bootcamp,1606,0,1606,2023-05-14,4.5,Flutter Development | Beginner
INV-12731,Mecca,Recorded Subscription,635,127,508,15-01-2024,4.2,Flutter Development | Advanced
INV-12732,Dammam,Recorded Subscription,483,96,387,17-01-2023,4.7,Data Analysis | Intermediate
INV-12733,Dammam,Recorded Subscription,417,83,334,2024-03-09,3.9,Flutter Development | Intermediate
INV-12734,Mecca,Recorded Subscription,427,0,427,18-06-2023,3.9,Python Basics | Intermediate
INV-12735,Tabuk,Recorded Subscription,285,57,228,2023-08-22,4.6,UI/UX Design | Beginner
INV-12736,Medina,Recorded Subscription,567,283,284,"2023, March 15",3.9,React & Next.js | Advanced
INV-12737,Medina,Recorded Subscription,463,0,463,2023-10-24,3.9,Laravel & PHP | Intermediate
INV-12738,Tabuk,Recorded Subscription,476,95,381,2023-01-16,4.5,Laravel & PHP | Intermediate
INV-12739,Mecca,Recorded Subscription,486,97,389,"2023, March 15",4.5,Laravel & PHP | Intermediate
INV-12740,Khobar,Recorded Subscription,405,81,324,12-06-2023,4.8,Python Basics | Intermediate
INV-12741,Medina,Recorded Subscription,628,125,503,"2023, March 15",3.9,Flutter Development | Advanced
INV-12742,Riyadh,Recorded Subscription,447,0,447,2023-04-07,4.8,Python Basics | Intermediate
INV-12743,Dammam,Recorded Subscription,467,93,374,"2023, March 15",4.6,UI/UX Design | Intermediate
INV-12744,Riyadh,Recorded Subscription,509,0,509,"2023, March 15",4.0,Flutter Development | Advanced
INV-12745,Mecca,Recorded Subscription,350,70,280,01-05-2023,4.4,Python Basics | Beginner
INV-12746,Jeddah,Recorded Subscription,416,83,333,2024-03-17,4.5,Data Analysis | Intermediate
INV-12747,Riyadh,Recorded Subscription,303,60,243,2023-03-07,4.2,UI/UX Design | Beginner
INV-12748,Jeddah,Recorded Subscription,534,106,428,2023-06-02,4.3,Data Analysis | Advanced
INV-12749,Jeddah,Recorded Subscription,262,52,210,2023-05-18,4.0,Laravel & PHP | Beginner
INV-12750,Riyadh,Recorded Subscription,316,0,316,2023-11-06,4.2,Laravel & PHP | Beginner
INV-12751,Riyadh,Recorded Subscription,257,0,257,"2023, March 15",4.1,React & Next.js | Beginner
INV-12752,Jeddah,Recorded Subscription,244,48,196,2024-03-25,4.6,Flutter Development | Beginner
INV-12753,Khobar,Recorded Subscription,518,259,259,"2023, March 15",4.7,Python Basics | Advanced
INV-12754,Tabuk,Recorded Subscription,266,133,133,2023-04-29,4.6,Laravel & PHP | Beginner
INV-12755,Dammam,Recorded Subscription,588,0,588,10-01-2024,4.4,Data Analysis | Advanced
INV-12756,Khobar,Live Bootcamp,2307,0,2307,"2023, March 15",4.9,React & Next.js | Intermediate
INV-12757,Medina,Recorded Subscription,320,0,320,"2023, March 15",3.9,Flutter Development | Beginner
INV-12758,Jeddah,Live Bootcamp,1634,0,1634,20-03-2023,,Python Basics | Beginner
INV-12759,Riyadh,Recorded Subscription,221,44,177,"2023, March 15",4.7,Laravel & PHP | Beginner
INV-12760,Mecca,Recorded Subscription,468,93,375,2023-07-05,3.9,UI/UX Design | Intermediate
INV-12761,Dammam,Recorded Subscription,336,67,269,2023-06-25,4.2,UI/UX Design | Beginner
INV-12762,Medina,Recorded Subscription,300,60,240,2023-03-13,4.2,Laravel & PHP | Beginner
INV-12763,Tabuk,Recorded Subscription,269,53,216,"2023, March 15",4.3,Flutter Development | Beginner
INV-12764,Khobar,Recorded Subscription,322,161,161,2023-05-29,4.6,Flutter Development | Beginner
INV-12765,Khobar,Recorded Subscription,548,109,439,12-07-2023,4.2,Flutter Development | Advanced
INV-12766,Riyadh,Recorded Subscription,605,121,484,05-02-2023,4.8,Laravel & PHP | Advanced
INV-12767,Riyadh,Recorded Subscription,329,65,264,01-07-2023,4.6,Flutter Development | Beginner
INV-12768,Riyadh,Recorded Subscription,330,66,264,2023-07-14,4.2,Data Analysis | Beginner
INV-12769,Khobar,Recorded Subscription,467,233,234,12-12-2023,3.9,Data Analysis | Intermediate
INV-12770,Tabuk,Recorded Subscription,244,0,244,"2023, March 15",4.4,Data Analysis | Beginner
INV-12771,Tabuk,Recorded Subscription,436,0,436,2023-09-24,4.2,Laravel & PHP | Intermediate
INV-12772,Tabuk,Recorded Subscription,487,0,487,2023-11-19,3.8,Laravel & PHP | Intermediate
INV-12773,Medina,Recorded Subscription,596,0,596,2023-07-21,4.5,UI/UX Design | Advanced
INV-12774,Medina,Recorded Subscription,277,55,222,2023-12-17,3.8,React & Next.js | Beginner
INV-12775,Medina,Recorded Subscription,366,0,366,"2023, March 15",4.6,Python Basics | Intermediate
INV-12776,Khobar,Recorded Subscription,218,109,109,2023-05-22,3.9,Flutter Development | Beginner
INV-12777,Jeddah,Live Bootcamp,1874,0,1874,15-02-2024,5.0,Flutter Development | Beginner
INV-12778,Khobar,Recorded Subscription,312,156,156,16-09-2023,4.3,React & Next.js | Beginner
INV-12779,Jeddah,Live Bootcamp,2069,0,2069,2023-12-28,4.8,UI/UX Design | Intermediate
INV-12780,Medina,Recorded Subscription,410,0,410,06-09-2023,4.5,Laravel & PHP | Intermediate
INV-12781,Jeddah,Recorded Subscription,478,239,239,2024-01-04,4.7,Laravel & PHP | Intermediate
INV-12782,Tabuk,Recorded Subscription,290,0,290,2023-05-23,4.1,Data Analysis | Beginner
INV-12783,Mecca,Recorded Subscription,547,0,547,2023-08-20,4.3,UI/UX Design | Advanced
INV-12784,Khobar,Recorded Subscription,632,316,316,24-01-2024,3.9,React & Next.js | Advanced
INV-12785,Jeddah,Recorded Subscription,404,80,324,"2023, March 15",4.4,React & Next.js | Intermediate
INV-12786,Riyadh,Live Bootcamp,2148,0,2148,2023-05-10,4.8,UI/UX Design | Intermediate
INV-12787,Riyadh,Live Bootcamp,1713,0,1713,30-06-2023,4.6,React & Next.js | Beginner
INV-12788,Jeddah,Recorded Subscription,342,68,274,23-08-2023,4.6,UI/UX Design | Beginner
INV-12789,Medina,Recorded Subscription,514,102,412,"2023, March 15",4.2,React & Next.js | Advanced
INV-12790,Mecca,Recorded Subscription,604,120,484,18-06-2023,4.7,UI/UX Design | Advanced
INV-12791,Jeddah,Recorded Subscription,383,0,383,"2023, March 15",4.1,UI/UX Design | Intermediate
INV-12792,Jeddah,Recorded Subscription,280,0,280,2023-09-07,4.0,Data Analysis | Beginner
INV-12793,Jeddah,Live Bootcamp,1749,0,1749,2024-01-18,4.7,React & Next.js | Beginner
INV-12794,Riyadh,Recorded Subscription,235,0,235,2023-02-14,4.3,Flutter Development | Beginner
INV-12795,Khobar,Recorded Subscription,245,0,245,"2023, March 15",3.9,React & Next.js | Beginner
INV-12796,Dammam,Live Bootcamp,2362,0,2362,"2023, March 15",5.0,Python Basics | Intermediate
INV-12797,Mecca,Recorded Subscription,306,61,245,2023-12-02,4.0,Laravel & PHP | Beginner
INV-12798,Mecca,Recorded Subscription,569,113,456,2023-08-24,4.3,React & Next.js | Advanced
INV-12799,Mecca,Recorded Subscription,394,78,316,2023-06-19,4.4,Flutter Development | Intermediate
INV-12800,Jeddah,Recorded Subscription,268,134,134,2023-05-14,4.0,UI/UX Design | Beginner
INV-12801,Tabuk,Recorded Subscription,285,57,228,10-09-2023,3.8,Flutter Development | Beginner
INV-12802,Riyadh,Recorded Subscription,332,66,266,12-02-2024,4.6,Data Analysis | Beginner
INV-12803,Medina,Recorded Subscription,420,0,420,19-03-2023,3.9,Python Basics | Intermediate
INV-12804,Medina,Recorded Subscription,479,0,479,29-01-2024,3.9,Python Basics | Intermediate
INV-12805,Medina,Recorded Subscription,532,0,532,2023-07-20,4.3,Python Basics | Advanced
INV-12806,Jeddah,Recorded Subscription,255,51,204,"2023, March 15",4.1,Data Analysis | Beginner
INV-12807,Jeddah,Live Bootcamp,2832,0,2832,2023-03-28,4.7,Python Basics | Advanced
INV-12808,Mecca,Recorded Subscription,226,45,181,"2023, March 15",4.6,React & Next.js | Beginner
INV-12809,Khobar,Recorded Subscription,283,56,227,2023-03-18,3.9,Laravel & PHP | Beginner
INV-12810,Riyadh,Recorded Subscription,295,59,236,2023-06-06,4.5,Python Basics | Beginner
INV-12811,Jeddah,Recorded Subscription,220,0,220,2024-03-15,4.4,Laravel & PHP | Beginner
INV-12812,Dammam,Recorded Subscription,345,69,276,"2023, March 15",4.0,Flutter Development | Beginner
INV-12813,Riyadh,Recorded Subscription,542,108,434,2023-05-08,4.4,React & Next.js | Advanced
INV-12814,Dammam,Live Bootcamp,1611,0,1611,"2023, March 15",4.9,React & Next.js | Beginner
INV-12815,Khobar,Recorded Subscription,502,251,251,2023-10-25,3.9,UI/UX Design | Advanced
INV-12816,Tabuk,Recorded Subscription,575,115,460,"2023, March 15",4.2,Laravel & PHP | Advanced
INV-12817,Khobar,Recorded Subscription,439,87,352,08-02-2023,4.0,UI/UX Design | Intermediate
INV-12818,Mecca,Recorded Subscription,296,0,296,2023-04-15,4.1,Laravel & PHP | Beginner
INV-12819,Medina,Recorded Subscription,201,40,161,08-04-2023,4.1,Data Analysis | Beginner
INV-12820,Jeddah,Recorded Subscription,336,168,168,2024-01-30,4.1,React & Next.js | Beginner
INV-12821,Dammam,Recorded Subscription,545,272,273,2023-08-29,4.2,React & Next.js | Advanced
INV-12822,Khobar,Recorded Subscription,569,0,569,2023-07-15,3.9,Python Basics | Advanced
INV-12823,Dammam,Recorded Subscription,319,63,256,06-01-2024,3.9,UI/UX Design | Beginner
INV-12824,Riyadh,Live Bootcamp,2476,0,2476,2023-02-05,4.5,UI/UX Design | Intermediate
INV-12825,Jeddah,Recorded Subscription,314,157,157,2023-11-04,4.1,Python Basics | Beginner
INV-12826,Dammam,Recorded Subscription,326,0,326,10-02-2023,4.0,UI/UX Design | Beginner
INV-12827,Riyadh,Recorded Subscription,304,60,244,04-10-2023,4.4,Data Analysis | Beginner
INV-12828,Tabuk,Recorded Subscription,398,0,398,"2023, March 15",4.1,UI/UX Design | Intermediate
INV-12829,Riyadh,Recorded Subscription,200,40,160,2023-02-08,4.0,Laravel & PHP | Beginner
INV-12830,Riyadh,Recorded Subscription,339,0,339,"2023, March 15",3.8,UI/UX Design | Beginner
INV-12831,Riyadh,Live Bootcamp,2580,0,2580,"2023, March 15",4.8,UI/UX Design | Advanced
INV-12832,Dammam,Recorded Subscription,345,69,276,31-03-2023,4.3,React & Next.js | Beginner
INV-12833,Dammam,Live Bootcamp,1926,0,1926,2023-11-12,4.6,React & Next.js | Beginner
INV-12834,Jeddah,Live Bootcamp,2240,0,2240,05-11-2023,4.6,Flutter Development | Intermediate
INV-12835,Tabuk,Recorded Subscription,348,69,279,22-07-2023,4.4,Laravel & PHP | Beginner
INV-12836,Jeddah,Live Bootcamp,1744,0,1744,2024-01-26,4.6,Laravel & PHP | Beginner
INV-12837,Jeddah,Recorded Subscription,232,46,186,2023-07-14,4.3,UI/UX Design | Beginner
INV-12838,Khobar,Recorded Subscription,323,64,259,26-08-2023,3.8,Data Analysis | Beginner
INV-12839,Riyadh,Recorded Subscription,366,183,183,09-04-2023,3.9,React & Next.js | Intermediate
INV-12840,Dammam,Recorded Subscription,524,104,420,"2023, March 15",4.6,Laravel & PHP | Advanced
INV-12841,Medina,Recorded Subscription,307,61,246,13-08-2023,3.9,Python Basics | Beginner
INV-12842,Khobar,Recorded Subscription,319,63,256,2023-12-09,4.7,React & Next.js | Beginner
INV-12843,Tabuk,Recorded Subscription,523,104,419,11-05-2023,4.2,Python Basics | Advanced
INV-12844,Tabuk,Recorded Subscription,587,0,587,2023-02-19,4.6,Data Analysis | Advanced
INV-12845,Tabuk,Recorded Subscription,279,0,279,02-07-2023,4.7,React & Next.js | Beginner
INV-12846,Jeddah,Live Bootcamp,1662,0,1662,"2023, March 15",4.8,React & Next.js | Beginner
INV-12847,Khobar,Recorded Subscription,380,0,380,06-03-2023,4.1,React & Next.js | Intermediate
INV-12848,Dammam,Recorded Subscription,500,0,500,"2023, March 15",4.7,UI/UX Design | Intermediate
